country,placename,frequency,start_date,end_date,year,month,week,deaths,expected_deaths,excess_deaths,baseline
Ireland,NA,weekly,2017-02-27,2017-03-05,2017,3,9,600,NA,NA,NA
Ireland,NA,weekly,2017-03-06,2017-03-12,2017,3,10,620,NA,NA,NA
Ireland,NA,weekly,2017-03-13,2017-03-19,2017,3,11,553,NA,NA,NA
Ireland,NA,weekly,2017-03-20,2017-03-26,2017,3,12,552,NA,NA,NA
Ireland,NA,weekly,2017-03-27,2017-04-02,2017,4,13,567,NA,NA,NA
Ireland,NA,weekly,2017-04-03,2017-04-09,2017,4,14,567,NA,NA,NA
Ireland,NA,weekly,2017-04-10,2017-04-16,2017,4,15,569,NA,NA,NA
Ireland,NA,weekly,2017-04-17,2017-04-23,2017,4,16,542,NA,NA,NA
Ireland,NA,weekly,2017-04-24,2017-04-30,2017,4,17,588,NA,NA,NA
Ireland,NA,weekly,2017-05-01,2017-05-07,2017,5,18,548,NA,NA,NA
Ireland,NA,weekly,2017-05-08,2017-05-14,2017,5,19,551,NA,NA,NA
Ireland,NA,weekly,2017-05-15,2017-05-21,2017,5,20,529,NA,NA,NA
Ireland,NA,weekly,2017-05-22,2017-05-28,2017,5,21,552,NA,NA,NA
Ireland,NA,weekly,2017-05-29,2017-06-04,2017,6,22,520,NA,NA,NA
Ireland,NA,weekly,2017-06-05,2017-06-11,2017,6,23,489,NA,NA,NA
Ireland,NA,weekly,2017-06-12,2017-06-18,2017,6,24,532,NA,NA,NA
Ireland,NA,weekly,2017-06-19,2017-06-25,2017,6,25,531,NA,NA,NA
Ireland,NA,weekly,2017-06-26,2017-07-02,2017,7,26,506,NA,NA,NA
Ireland,NA,weekly,2017-07-03,2017-07-09,2017,7,27,526,NA,NA,NA
Ireland,NA,weekly,2017-07-10,2017-07-16,2017,7,28,490,NA,NA,NA
Ireland,NA,weekly,2017-07-17,2017-07-23,2017,7,29,514,NA,NA,NA
Ireland,NA,weekly,2017-07-24,2017-07-30,2017,7,30,512,NA,NA,NA
Ireland,NA,weekly,2017-07-31,2017-08-06,2017,8,31,527,NA,NA,NA
Ireland,NA,weekly,2017-08-07,2017-08-13,2017,8,32,511,NA,NA,NA
Ireland,NA,weekly,2017-08-14,2017-08-20,2017,8,33,504,NA,NA,NA
Ireland,NA,weekly,2017-08-21,2017-08-27,2017,8,34,537,NA,NA,NA
Ireland,NA,weekly,2017-08-28,2017-09-03,2017,9,35,542,NA,NA,NA
Ireland,NA,weekly,2017-09-04,2017-09-10,2017,9,36,534,NA,NA,NA
Ireland,NA,weekly,2017-09-11,2017-09-17,2017,9,37,574,NA,NA,NA
Ireland,NA,weekly,2017-09-18,2017-09-24,2017,9,38,564,NA,NA,NA
Ireland,NA,weekly,2017-09-25,2017-10-01,2017,10,39,526,NA,NA,NA
Ireland,NA,weekly,2017-10-02,2017-10-08,2017,10,40,578,NA,NA,NA
Ireland,NA,weekly,2017-10-09,2017-10-15,2017,10,41,576,NA,NA,NA
Ireland,NA,weekly,2017-10-16,2017-10-22,2017,10,42,610,NA,NA,NA
Ireland,NA,weekly,2017-10-23,2017-10-29,2017,10,43,611,NA,NA,NA
Ireland,NA,weekly,2017-10-30,2017-11-05,2017,11,44,548,NA,NA,NA
Ireland,NA,weekly,2017-11-06,2017-11-12,2017,11,45,576,NA,NA,NA
Ireland,NA,weekly,2017-11-13,2017-11-19,2017,11,46,640,NA,NA,NA
Ireland,NA,weekly,2017-11-20,2017-11-26,2017,11,47,585,NA,NA,NA
Ireland,NA,weekly,2017-11-27,2017-12-03,2017,12,48,577,NA,NA,NA
Ireland,NA,weekly,2017-12-04,2017-12-10,2017,12,49,611,NA,NA,NA
Ireland,NA,weekly,2017-12-11,2017-12-17,2017,12,50,687,NA,NA,NA
Ireland,NA,weekly,2017-12-18,2017-12-24,2017,12,51,671,NA,NA,NA
Ireland,NA,weekly,2017-12-25,2017-12-31,2017,12,52,741,NA,NA,NA
Ireland,NA,weekly,2018-01-08,2018-01-14,2018,1,2,829,NA,NA,NA
Ireland,NA,weekly,2018-01-15,2018-01-21,2018,1,3,825,NA,NA,NA
Ireland,NA,weekly,2018-01-22,2018-01-28,2018,1,4,716,NA,NA,NA
Ireland,NA,weekly,2018-01-29,2018-02-04,2018,2,5,762,NA,NA,NA
Ireland,NA,weekly,2018-02-05,2018-02-11,2018,2,6,749,NA,NA,NA
Ireland,NA,weekly,2018-02-12,2018-02-18,2018,2,7,708,NA,NA,NA
Ireland,NA,weekly,2018-02-19,2018-02-25,2018,2,8,651,NA,NA,NA
Ireland,NA,weekly,2018-02-26,2018-03-04,2018,3,9,680,NA,NA,NA
Ireland,NA,weekly,2018-03-05,2018-03-11,2018,3,10,717,NA,NA,NA
Ireland,NA,weekly,2018-03-12,2018-03-18,2018,3,11,667,NA,NA,NA
Ireland,NA,weekly,2018-03-19,2018-03-25,2018,3,12,635,NA,NA,NA
Ireland,NA,weekly,2018-03-26,2018-04-01,2018,4,13,617,NA,NA,NA
Ireland,NA,weekly,2018-04-02,2018-04-08,2018,4,14,639,NA,NA,NA
Ireland,NA,weekly,2018-04-09,2018-04-15,2018,4,15,599,NA,NA,NA
Ireland,NA,weekly,2018-04-16,2018-04-22,2018,4,16,606,NA,NA,NA
Ireland,NA,weekly,2018-04-23,2018-04-29,2018,4,17,588,NA,NA,NA
Ireland,NA,weekly,2018-04-30,2018-05-06,2018,5,18,545,NA,NA,NA
Ireland,NA,weekly,2018-05-07,2018-05-13,2018,5,19,511,NA,NA,NA
Ireland,NA,weekly,2018-05-14,2018-05-20,2018,5,20,537,NA,NA,NA
Ireland,NA,weekly,2018-05-21,2018-05-27,2018,5,21,583,NA,NA,NA
Ireland,NA,weekly,2018-05-28,2018-06-03,2018,6,22,564,NA,NA,NA
Ireland,NA,weekly,2018-06-04,2018-06-10,2018,6,23,549,NA,NA,NA
Ireland,NA,weekly,2018-06-11,2018-06-17,2018,6,24,546,NA,NA,NA
Ireland,NA,weekly,2018-06-18,2018-06-24,2018,6,25,502,NA,NA,NA
Ireland,NA,weekly,2018-06-25,2018-07-01,2018,7,26,584,NA,NA,NA
Ireland,NA,weekly,2018-07-02,2018-07-08,2018,7,27,573,NA,NA,NA
Ireland,NA,weekly,2018-07-09,2018-07-15,2018,7,28,513,NA,NA,NA
Ireland,NA,weekly,2018-07-16,2018-07-22,2018,7,29,560,NA,NA,NA
Ireland,NA,weekly,2018-07-23,2018-07-29,2018,7,30,532,NA,NA,NA
Ireland,NA,weekly,2018-07-30,2018-08-05,2018,8,31,492,NA,NA,NA
Ireland,NA,weekly,2018-08-06,2018-08-12,2018,8,32,519,NA,NA,NA
Ireland,NA,weekly,2018-08-13,2018-08-19,2018,8,33,489,NA,NA,NA
Ireland,NA,weekly,2018-08-20,2018-08-26,2018,8,34,530,NA,NA,NA
Ireland,NA,weekly,2018-08-27,2018-09-02,2018,9,35,547,NA,NA,NA
Ireland,NA,weekly,2018-09-03,2018-09-09,2018,9,36,509,NA,NA,NA
Ireland,NA,weekly,2018-09-10,2018-09-16,2018,9,37,557,NA,NA,NA
Ireland,NA,weekly,2018-09-17,2018-09-23,2018,9,38,563,NA,NA,NA
Ireland,NA,weekly,2018-09-24,2018-09-30,2018,9,39,549,NA,NA,NA
Ireland,NA,weekly,2018-10-01,2018-10-07,2018,10,40,556,NA,NA,NA
Ireland,NA,weekly,2018-10-08,2018-10-14,2018,10,41,569,NA,NA,NA
Ireland,NA,weekly,2018-10-15,2018-10-21,2018,10,42,593,NA,NA,NA
Ireland,NA,weekly,2018-10-22,2018-10-28,2018,10,43,557,NA,NA,NA
Ireland,NA,weekly,2018-10-29,2018-11-04,2018,11,44,577,NA,NA,NA
Ireland,NA,weekly,2018-11-05,2018-11-11,2018,11,45,658,NA,NA,NA
Ireland,NA,weekly,2018-11-12,2018-11-18,2018,11,46,607,NA,NA,NA
Ireland,NA,weekly,2018-11-19,2018-11-25,2018,11,47,594,NA,NA,NA
Ireland,NA,weekly,2018-11-26,2018-12-02,2018,12,48,590,NA,NA,NA
Ireland,NA,weekly,2018-12-03,2018-12-09,2018,12,49,628,NA,NA,NA
Ireland,NA,weekly,2018-12-10,2018-12-16,2018,12,50,633,NA,NA,NA
Ireland,NA,weekly,2018-12-17,2018-12-23,2018,12,51,608,NA,NA,NA
Ireland,NA,weekly,2018-12-24,2018-12-30,2018,12,52,609,NA,NA,NA
Ireland,NA,weekly,2019-01-07,2019-01-13,2019,1,2,691,NA,NA,NA
Ireland,NA,weekly,2019-01-14,2019-01-20,2019,1,3,644,NA,NA,NA
Ireland,NA,weekly,2019-01-21,2019-01-27,2019,1,4,700,NA,NA,NA
Ireland,NA,weekly,2019-01-28,2019-02-03,2019,2,5,695,NA,NA,NA
Ireland,NA,weekly,2019-02-04,2019-02-10,2019,2,6,689,NA,NA,NA
Ireland,NA,weekly,2019-02-11,2019-02-17,2019,2,7,673,NA,NA,NA
Ireland,NA,weekly,2019-02-18,2019-02-24,2019,2,8,594,NA,NA,NA
Ireland,NA,weekly,2019-02-25,2019-03-03,2019,3,9,634,NA,NA,NA
Ireland,NA,weekly,2019-03-04,2019-03-10,2019,3,10,639,NA,NA,NA
Ireland,NA,weekly,2019-03-11,2019-03-17,2019,3,11,599,NA,NA,NA
Ireland,NA,weekly,2019-03-18,2019-03-24,2019,3,12,569,NA,NA,NA
Ireland,NA,weekly,2019-03-25,2019-03-31,2019,3,13,615,NA,NA,NA
Ireland,NA,weekly,2019-04-01,2019-04-07,2019,4,14,573,NA,NA,NA
Ireland,NA,weekly,2019-04-08,2019-04-14,2019,4,15,626,NA,NA,NA
Ireland,NA,weekly,2019-04-15,2019-04-21,2019,4,16,590,NA,NA,NA
Ireland,NA,weekly,2019-04-22,2019-04-28,2019,4,17,573,NA,NA,NA
Ireland,NA,weekly,2019-04-29,2019-05-05,2019,5,18,594,NA,NA,NA
Ireland,NA,weekly,2019-05-06,2019-05-12,2019,5,19,644,NA,NA,NA
Ireland,NA,weekly,2019-05-13,2019-05-19,2019,5,20,581,NA,NA,NA
Ireland,NA,weekly,2019-05-20,2019-05-26,2019,5,21,570,NA,NA,NA
Ireland,NA,weekly,2019-05-27,2019-06-02,2019,6,22,623,NA,NA,NA
Ireland,NA,weekly,2019-06-03,2019-06-09,2019,6,23,546,NA,NA,NA
Ireland,NA,weekly,2019-06-10,2019-06-16,2019,6,24,582,NA,NA,NA
Ireland,NA,weekly,2019-06-17,2019-06-23,2019,6,25,633,NA,NA,NA
Ireland,NA,weekly,2019-06-24,2019-06-30,2019,6,26,567,NA,NA,NA
Ireland,NA,weekly,2019-07-01,2019-07-07,2019,7,27,575,NA,NA,NA
Ireland,NA,weekly,2019-07-08,2019-07-14,2019,7,28,516,NA,NA,NA
Ireland,NA,weekly,2019-07-15,2019-07-21,2019,7,29,532,NA,NA,NA
Ireland,NA,weekly,2019-07-22,2019-07-28,2019,7,30,527,NA,NA,NA
Ireland,NA,weekly,2019-07-29,2019-08-04,2019,8,31,511,NA,NA,NA
Ireland,NA,weekly,2019-08-05,2019-08-11,2019,8,32,483,NA,NA,NA
Ireland,NA,weekly,2019-08-12,2019-08-18,2019,8,33,529,NA,NA,NA
Ireland,NA,weekly,2019-08-19,2019-08-25,2019,8,34,546,NA,NA,NA
Ireland,NA,weekly,2019-08-26,2019-09-01,2019,9,35,566,NA,NA,NA
Ireland,NA,weekly,2019-09-02,2019-09-08,2019,9,36,553,NA,NA,NA
Ireland,NA,weekly,2019-09-09,2019-09-15,2019,9,37,564,NA,NA,NA
Ireland,NA,weekly,2019-09-16,2019-09-22,2019,9,38,555,NA,NA,NA
Ireland,NA,weekly,2019-09-23,2019-09-29,2019,9,39,566,NA,NA,NA
Ireland,NA,weekly,2019-09-30,2019-10-06,2019,10,40,579,NA,NA,NA
Ireland,NA,weekly,2019-10-07,2019-10-13,2019,10,41,596,NA,NA,NA
Ireland,NA,weekly,2019-10-14,2019-10-20,2019,10,42,594,NA,NA,NA
Ireland,NA,weekly,2019-10-21,2019-10-27,2019,10,43,604,NA,NA,NA
Ireland,NA,weekly,2019-10-28,2019-11-03,2019,11,44,637,NA,NA,NA
Ireland,NA,weekly,2019-11-04,2019-11-10,2019,11,45,597,NA,NA,NA
Ireland,NA,weekly,2019-11-11,2019-11-17,2019,11,46,624,NA,NA,NA
Ireland,NA,weekly,2019-11-18,2019-11-24,2019,11,47,654,NA,NA,NA
Ireland,NA,weekly,2019-11-25,2019-12-01,2019,12,48,629,NA,NA,NA
Ireland,NA,weekly,2019-12-02,2019-12-08,2019,12,49,639,NA,NA,NA
Ireland,NA,weekly,2019-12-09,2019-12-15,2019,12,50,674,NA,NA,NA
Ireland,NA,weekly,2019-12-16,2019-12-22,2019,12,51,725,NA,NA,NA
Ireland,NA,weekly,2019-12-23,2019-12-29,2019,12,52,709,NA,NA,NA
Ireland,NA,weekly,2020-01-06,2020-01-12,2020,1,2,740,735,5,2015-2019 historical data
Ireland,NA,weekly,2020-01-13,2020-01-19,2020,1,3,647,725,-78,2015-2019 historical data
Ireland,NA,weekly,2020-01-20,2020-01-26,2020,1,4,621,715,-94,2015-2019 historical data
Ireland,NA,weekly,2020-01-27,2020-02-02,2020,2,5,635,705,-70,2015-2019 historical data
Ireland,NA,weekly,2020-02-03,2020-02-09,2020,2,6,634,695,-61,2015-2019 historical data
Ireland,NA,weekly,2020-02-10,2020-02-16,2020,2,7,661,685,-24,2015-2019 historical data
Ireland,NA,weekly,2020-02-17,2020-02-23,2020,2,8,625,676,-51,2015-2019 historical data
Ireland,NA,weekly,2020-02-24,2020-03-01,2020,3,9,623,666,-43,2015-2019 historical data
Ireland,NA,weekly,2020-03-02,2020-03-08,2020,3,10,635,657,-22,2015-2019 historical data
Ireland,NA,weekly,2020-03-09,2020-03-15,2020,3,11,617,648,-31,2015-2019 historical data
Ireland,NA,weekly,2020-03-16,2020-03-22,2020,3,12,630,640,-10,2015-2019 historical data
Ireland,NA,weekly,2020-03-23,2020-03-29,2020,3,13,673,631,42,2015-2019 historical data
Ireland,NA,weekly,2020-03-30,2020-04-05,2020,4,14,827,623,204,2015-2019 historical data
Ireland,NA,weekly,2020-04-06,2020-04-12,2020,4,15,896,615,281,2015-2019 historical data
Ireland,NA,weekly,2020-04-13,2020-04-19,2020,4,16,845,608,237,2015-2019 historical data
Ireland,NA,weekly,2020-04-20,2020-04-26,2020,4,17,750,600,150,2015-2019 historical data
Ireland,NA,weekly,2020-04-27,2020-05-03,2020,5,18,694,594,100,2015-2019 historical data
Ireland,NA,weekly,2020-05-04,2020-05-10,2020,5,19,647,587,60,2015-2019 historical data
Ireland,NA,weekly,2020-05-11,2020-05-17,2020,5,20,599,581,18,2015-2019 historical data
Ireland,NA,weekly,2020-05-18,2020-05-24,2020,5,21,543,576,-33,2015-2019 historical data
Ireland,NA,weekly,2020-05-25,2020-05-31,2020,5,22,561,571,-10,2015-2019 historical data
Ireland,NA,weekly,2020-06-01,2020-06-07,2020,6,23,516,566,-50,2015-2019 historical data
Ireland,NA,weekly,2020-06-08,2020-06-14,2020,6,24,528,562,-34,2015-2019 historical data
Ireland,NA,weekly,2020-06-15,2020-06-21,2020,6,25,514,558,-44,2015-2019 historical data
Ireland,NA,weekly,2020-06-22,2020-06-28,2020,6,26,502,555,-53,2015-2019 historical data
Ireland,NA,weekly,2020-06-29,2020-07-05,2020,7,27,477,552,-75,2015-2019 historical data
Ireland,NA,weekly,2020-07-06,2020-07-12,2020,7,28,512,550,-38,2015-2019 historical data
Ireland,NA,weekly,2020-07-13,2020-07-19,2020,7,29,555,548,7,2015-2019 historical data
Ireland,NA,weekly,2020-07-20,2020-07-26,2020,7,30,514,548,-34,2015-2019 historical data
Ireland,NA,weekly,2020-07-27,2020-08-02,2020,8,31,473,548,-75,2015-2019 historical data
Ireland,NA,weekly,2020-08-03,2020-08-09,2020,8,32,531,549,-18,2015-2019 historical data
Ireland,NA,weekly,2020-08-10,2020-08-16,2020,8,33,526,551,-25,2015-2019 historical data
Ireland,NA,weekly,2020-08-17,2020-08-23,2020,8,34,534,553,-19,2015-2019 historical data
Ireland,NA,weekly,2020-08-24,2020-08-30,2020,8,35,537,557,-20,2015-2019 historical data
Ireland,NA,weekly,2020-08-31,2020-09-06,2020,9,36,532,561,-29,2015-2019 historical data
Ireland,NA,weekly,2020-09-07,2020-09-13,2020,9,37,592,566,26,2015-2019 historical data
Ireland,NA,weekly,2020-09-14,2020-09-20,2020,9,38,502,572,-70,2015-2019 historical data
Ireland,NA,weekly,2020-09-21,2020-09-27,2020,9,39,528,578,-50,2015-2019 historical data
Israel,NA,weekly,2020-01-06,2020-01-12,2020,1,2,1010,1070,-60,2015-2019 historical data
Israel,NA,weekly,2020-01-13,2020-01-19,2020,1,3,1099,1068,31,2015-2019 historical data
Israel,NA,weekly,2020-01-20,2020-01-26,2020,1,4,1001,1065,-64,2015-2019 historical data
Israel,NA,weekly,2020-01-27,2020-02-02,2020,2,5,991,1059,-68,2015-2019 historical data
Israel,NA,weekly,2020-02-03,2020-02-09,2020,2,6,945,1048,-103,2015-2019 historical data
Israel,NA,weekly,2020-02-10,2020-02-16,2020,2,7,964,1032,-68,2015-2019 historical data
Israel,NA,weekly,2020-02-17,2020-02-23,2020,2,8,989,1011,-22,2015-2019 historical data
Israel,NA,weekly,2020-02-24,2020-03-01,2020,3,9,903,987,-84,2015-2019 historical data
Israel,NA,weekly,2020-03-02,2020-03-08,2020,3,10,930,961,-31,2015-2019 historical data
Israel,NA,weekly,2020-03-09,2020-03-15,2020,3,11,965,936,29,2015-2019 historical data
Israel,NA,weekly,2020-03-16,2020-03-22,2020,3,12,892,913,-21,2015-2019 historical data
Israel,NA,weekly,2020-03-23,2020-03-29,2020,3,13,980,895,85,2015-2019 historical data
Israel,NA,weekly,2020-03-30,2020-04-05,2020,4,14,1029,880,149,2015-2019 historical data
Israel,NA,weekly,2020-04-06,2020-04-12,2020,4,15,877,870,7,2015-2019 historical data
Israel,NA,weekly,2020-04-13,2020-04-19,2020,4,16,927,862,65,2015-2019 historical data
Israel,NA,weekly,2020-04-20,2020-04-26,2020,4,17,900,854,46,2015-2019 historical data
Israel,NA,weekly,2020-04-27,2020-05-03,2020,5,18,831,847,-16,2015-2019 historical data
Israel,NA,weekly,2020-05-04,2020-05-10,2020,5,19,857,838,19,2015-2019 historical data
Israel,NA,weekly,2020-05-11,2020-05-17,2020,5,20,847,828,19,2015-2019 historical data
Israel,NA,weekly,2020-05-18,2020-05-24,2020,5,21,961,816,145,2015-2019 historical data
Israel,NA,weekly,2020-05-25,2020-05-31,2020,5,22,836,805,31,2015-2019 historical data
Israel,NA,weekly,2020-06-01,2020-06-07,2020,6,23,809,795,14,2015-2019 historical data
Israel,NA,weekly,2020-06-08,2020-06-14,2020,6,24,785,788,-3,2015-2019 historical data
Israel,NA,weekly,2020-06-15,2020-06-21,2020,6,25,792,784,8,2015-2019 historical data
Israel,NA,weekly,2020-06-22,2020-06-28,2020,6,26,779,783,-4,2015-2019 historical data
Israel,NA,weekly,2020-06-29,2020-07-05,2020,7,27,778,785,-7,2015-2019 historical data
Israel,NA,weekly,2020-07-06,2020-07-12,2020,7,28,837,788,49,2015-2019 historical data
Israel,NA,weekly,2020-07-13,2020-07-19,2020,7,29,834,792,42,2015-2019 historical data
Israel,NA,weekly,2020-07-20,2020-07-26,2020,7,30,814,796,18,2015-2019 historical data
Israel,NA,weekly,2020-07-27,2020-08-02,2020,8,31,938,797,141,2015-2019 historical data
Israel,NA,weekly,2020-08-03,2020-08-09,2020,8,32,856,797,59,2015-2019 historical data
Israel,NA,weekly,2020-08-10,2020-08-16,2020,8,33,943,795,148,2015-2019 historical data
Israel,NA,weekly,2020-08-17,2020-08-23,2020,8,34,911,793,118,2015-2019 historical data
Israel,NA,weekly,2020-08-24,2020-08-30,2020,8,35,895,792,103,2015-2019 historical data
Israel,NA,weekly,2020-08-31,2020-09-06,2020,9,36,891,792,99,2015-2019 historical data
Israel,NA,weekly,2020-09-07,2020-09-13,2020,9,37,961,794,167,2015-2019 historical data
Israel,NA,weekly,2020-09-14,2020-09-20,2020,9,38,1002,799,203,2015-2019 historical data
Israel,NA,weekly,2020-09-21,2020-09-27,2020,9,39,1021,806,215,2015-2019 historical data
Israel,NA,weekly,2020-09-28,2020-10-04,2020,10,40,1009,814,195,2015-2019 historical data
Israel,NA,weekly,2020-10-05,2020-10-11,2020,10,41,1107,822,285,2015-2019 historical data
Israel,NA,weekly,2020-10-12,2020-10-18,2020,10,42,1076,831,245,2015-2019 historical data
Israel,NA,weekly,2020-10-19,2020-10-25,2020,10,43,1046,840,206,2015-2019 historical data
Israel,NA,weekly,2020-10-26,2020-11-01,2020,11,44,923,849,74,2015-2019 historical data
Israel,NA,weekly,2020-11-02,2020-11-08,2020,11,45,894,858,36,2015-2019 historical data
Israel,NA,weekly,2020-11-09,2020-11-15,2020,11,46,804,869,-65,2015-2019 historical data
Israel,NA,weekly,2020-11-16,2020-11-22,2020,11,47,914,883,31,2015-2019 historical data
Israel,NA,weekly,2020-11-23,2020-11-29,2020,11,48,904,900,4,2015-2019 historical data
Israel,NA,weekly,2020-11-30,2020-12-06,2020,12,49,854,919,-65,2015-2019 historical data
Israel,NA,weekly,2019-01-07,2019-01-13,2019,1,2,1077,NA,NA,NA
Israel,NA,weekly,2019-01-14,2019-01-20,2019,1,3,1126,NA,NA,NA
Israel,NA,weekly,2019-01-21,2019-01-27,2019,1,4,1142,NA,NA,NA
Israel,NA,weekly,2019-01-28,2019-02-03,2019,2,5,1066,NA,NA,NA
Israel,NA,weekly,2019-02-04,2019-02-10,2019,2,6,1054,NA,NA,NA
Israel,NA,weekly,2019-02-11,2019-02-17,2019,2,7,973,NA,NA,NA
Israel,NA,weekly,2019-02-18,2019-02-24,2019,2,8,1033,NA,NA,NA
Israel,NA,weekly,2019-02-25,2019-03-03,2019,3,9,1011,NA,NA,NA
Israel,NA,weekly,2019-03-04,2019-03-10,2019,3,10,1003,NA,NA,NA
Israel,NA,weekly,2019-03-11,2019-03-17,2019,3,11,996,NA,NA,NA
Israel,NA,weekly,2019-03-18,2019-03-24,2019,3,12,943,NA,NA,NA
Israel,NA,weekly,2019-03-25,2019-03-31,2019,3,13,926,NA,NA,NA
Israel,NA,weekly,2019-04-01,2019-04-07,2019,4,14,852,NA,NA,NA
Israel,NA,weekly,2019-04-08,2019-04-14,2019,4,15,892,NA,NA,NA
Israel,NA,weekly,2019-04-15,2019-04-21,2019,4,16,880,NA,NA,NA
Israel,NA,weekly,2019-04-22,2019-04-28,2019,4,17,894,NA,NA,NA
Israel,NA,weekly,2019-04-29,2019-05-05,2019,5,18,971,NA,NA,NA
Israel,NA,weekly,2019-05-06,2019-05-12,2019,5,19,847,NA,NA,NA
Israel,NA,weekly,2019-05-13,2019-05-19,2019,5,20,846,NA,NA,NA
Israel,NA,weekly,2019-05-20,2019-05-26,2019,5,21,838,NA,NA,NA
Israel,NA,weekly,2019-05-27,2019-06-02,2019,6,22,829,NA,NA,NA
Israel,NA,weekly,2019-06-03,2019-06-09,2019,6,23,758,NA,NA,NA
Israel,NA,weekly,2019-06-10,2019-06-16,2019,6,24,829,NA,NA,NA
Israel,NA,weekly,2019-06-17,2019-06-23,2019,6,25,771,NA,NA,NA
Israel,NA,weekly,2019-06-24,2019-06-30,2019,6,26,732,NA,NA,NA
Israel,NA,weekly,2019-07-01,2019-07-07,2019,7,27,791,NA,NA,NA
Israel,NA,weekly,2019-07-08,2019-07-14,2019,7,28,718,NA,NA,NA
Israel,NA,weekly,2019-07-15,2019-07-21,2019,7,29,776,NA,NA,NA
Israel,NA,weekly,2019-07-22,2019-07-28,2019,7,30,802,NA,NA,NA
Israel,NA,weekly,2019-07-29,2019-08-04,2019,8,31,778,NA,NA,NA
Israel,NA,weekly,2019-08-05,2019-08-11,2019,8,32,797,NA,NA,NA
Israel,NA,weekly,2019-08-12,2019-08-18,2019,8,33,789,NA,NA,NA
Israel,NA,weekly,2019-08-19,2019-08-25,2019,8,34,751,NA,NA,NA
Israel,NA,weekly,2019-08-26,2019-09-01,2019,9,35,841,NA,NA,NA
Israel,NA,weekly,2019-09-02,2019-09-08,2019,9,36,785,NA,NA,NA
Israel,NA,weekly,2019-09-09,2019-09-15,2019,9,37,798,NA,NA,NA
Israel,NA,weekly,2019-09-16,2019-09-22,2019,9,38,758,NA,NA,NA
Israel,NA,weekly,2019-09-23,2019-09-29,2019,9,39,817,NA,NA,NA
Israel,NA,weekly,2019-09-30,2019-10-06,2019,10,40,797,NA,NA,NA
Israel,NA,weekly,2019-10-07,2019-10-13,2019,10,41,803,NA,NA,NA
Israel,NA,weekly,2019-10-14,2019-10-20,2019,10,42,851,NA,NA,NA
Israel,NA,weekly,2019-10-21,2019-10-27,2019,10,43,809,NA,NA,NA
Israel,NA,weekly,2019-10-28,2019-11-03,2019,11,44,834,NA,NA,NA
Israel,NA,weekly,2019-11-04,2019-11-10,2019,11,45,907,NA,NA,NA
Israel,NA,weekly,2019-11-11,2019-11-17,2019,11,46,856,NA,NA,NA
Israel,NA,weekly,2019-11-18,2019-11-24,2019,11,47,799,NA,NA,NA
Israel,NA,weekly,2019-11-25,2019-12-01,2019,12,48,909,NA,NA,NA
Israel,NA,weekly,2019-12-02,2019-12-08,2019,12,49,875,NA,NA,NA
Israel,NA,weekly,2019-12-09,2019-12-15,2019,12,50,941,NA,NA,NA
Israel,NA,weekly,2019-12-16,2019-12-22,2019,12,51,932,NA,NA,NA
Israel,NA,weekly,2019-12-23,2019-12-29,2019,12,52,1033,NA,NA,NA
Israel,NA,weekly,2018-01-08,2018-01-14,2018,1,2,999,NA,NA,NA
Israel,NA,weekly,2018-01-15,2018-01-21,2018,1,3,1016,NA,NA,NA
Israel,NA,weekly,2018-01-22,2018-01-28,2018,1,4,1006,NA,NA,NA
Israel,NA,weekly,2018-01-29,2018-02-04,2018,2,5,1015,NA,NA,NA
Israel,NA,weekly,2018-02-05,2018-02-11,2018,2,6,989,NA,NA,NA
Israel,NA,weekly,2018-02-12,2018-02-18,2018,2,7,1010,NA,NA,NA
Israel,NA,weekly,2018-02-19,2018-02-25,2018,2,8,974,NA,NA,NA
Israel,NA,weekly,2018-02-26,2018-03-04,2018,3,9,934,NA,NA,NA
Israel,NA,weekly,2018-03-05,2018-03-11,2018,3,10,909,NA,NA,NA
Israel,NA,weekly,2018-03-12,2018-03-18,2018,3,11,907,NA,NA,NA
Israel,NA,weekly,2018-03-19,2018-03-25,2018,3,12,868,NA,NA,NA
Israel,NA,weekly,2018-03-26,2018-04-01,2018,4,13,872,NA,NA,NA
Israel,NA,weekly,2018-04-02,2018-04-08,2018,4,14,846,NA,NA,NA
Israel,NA,weekly,2018-04-09,2018-04-15,2018,4,15,790,NA,NA,NA
Israel,NA,weekly,2018-04-16,2018-04-22,2018,4,16,803,NA,NA,NA
Israel,NA,weekly,2018-04-23,2018-04-29,2018,4,17,799,NA,NA,NA
Israel,NA,weekly,2018-04-30,2018-05-06,2018,5,18,812,NA,NA,NA
Israel,NA,weekly,2018-05-07,2018-05-13,2018,5,19,797,NA,NA,NA
Israel,NA,weekly,2018-05-14,2018-05-20,2018,5,20,820,NA,NA,NA
Israel,NA,weekly,2018-05-21,2018-05-27,2018,5,21,818,NA,NA,NA
Israel,NA,weekly,2018-05-28,2018-06-03,2018,6,22,763,NA,NA,NA
Israel,NA,weekly,2018-06-04,2018-06-10,2018,6,23,820,NA,NA,NA
Israel,NA,weekly,2018-06-11,2018-06-17,2018,6,24,718,NA,NA,NA
Israel,NA,weekly,2018-06-18,2018-06-24,2018,6,25,822,NA,NA,NA
Israel,NA,weekly,2018-06-25,2018-07-01,2018,7,26,762,NA,NA,NA
